priority,theme,score,file_name,extension,size_bytes,modified_at,sha256,source_path,identity_terms,research_terms,claim_control
P1,supporting_company_research,24,OCEAN_SCANNER_STATUS.md,.md,1780,2026-07-03T20:51:11.389651+01:00,cce901df7366b3a378e56814851a41a0ad0754c3ed5c7a46634c1092538bd5b5,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\OCEAN_SCANNER_STATUS.md,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,24,OPTIMIZATION_SUMMARY.md,.md,6887,2026-07-03T20:51:11.227130+01:00,f0e32fe3dc198e4adbd8fd4f4a458c1011bf0812e6061e8bced89bdf33c5c867,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\OPTIMIZATION_SUMMARY.md,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,24,PRODUCTION_RATE_LIMITING.md,.md,8772,2026-07-03T20:51:11.457492+01:00,1de958482b08325a5c7fd6fd9bb2b2b910e21414471fc408cf4c8a1e6f2775b2,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\runbooks\PRODUCTION_RATE_LIMITING.md,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,24,PRODUCTION_READINESS.md,.md,1820,2026-07-03T20:51:11.463490+01:00,59a50d8587ca0d5aab15bf05548f99b1805aea2d579d38bac4b175477e5b32a8,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\runbooks\PRODUCTION_READINESS.md,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,24,QUEEN_METRICS_INTEGRATION_GUIDE.md,.md,19302,2026-07-03T20:51:11.437800+01:00,8e879ca106caab5d4748788220efc8a483b785c3f11aa3a0172a0ec3965d46ec,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\QUEEN_METRICS_INTEGRATION_GUIDE.md,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,24,QUICKSTART_DIGITALOCEAN.md,.md,7930,2026-07-03T20:51:11.482618+01:00,c9056eb6aa4d91c5aea3705973577c837f0c7db44c1381bf9c5e70735d1506fd,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\deployment\QUICKSTART_DIGITALOCEAN.md,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,24,README.md,.md,6112,2026-07-03T20:51:09.992208+01:00,834e84b4fefc689ecaf6ad1a3e17a7b1e8320810b8657e2ba4022524f1ed7a57,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\skills\moltbook-interact\README.md,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,24,README.md,.md,520,2026-07-03T20:51:09.998735+01:00,9e42802508a5520693baff646f563aa714aaba35ec387469de6b863d9b2018e7,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\skills\moltbook-registry\README.md,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,24,REPO_ARCHIVE_INDEX_20260705.md,.md,2143,2026-07-05T10:37:39.407384+01:00,ad6137df9a41014322ecbe31bff4db954b063aea64224f51f824d7bc5a6526d9,C:\Users\user\Aureon_Work_Hub_20260705\03_REPO_ARCHIVE_INDEX\REPO_ARCHIVE_INDEX_20260705.md,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,24,RISING_STAR_INDEX.md,.md,8446,2026-07-03T20:51:11.405672+01:00,66489f11c757dd4038740c1e46eb9dbd23308df2a06db84d28de3af43a017356,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\RISING_STAR_INDEX.md,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,24,RISING_STAR_SUMMARY.md,.md,7418,2026-07-03T20:51:10.064839+01:00,544608d039f18b0ef69436429e2cc2037777e32657317cac6ead9387154d9a9d,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\RISING_STAR_SUMMARY.md,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,24,rising_star_war_room_integration.md,.md,6919,2026-07-03T20:51:11.424753+01:00,5ee093030eef5cb84590da682cf28a9ef7f5c8ac39f269b24d13200258f7386a,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\rising_star_war_room_integration.md,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,24,RISING_STAR_WINNING_SYSTEM.md,.md,9498,2026-07-03T20:51:11.400164+01:00,c7a2830ae578350fcb8788c2a9c6e6e58bbf182f216c9017b8bac95643ecf1e7,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\RISING_STAR_WINNING_SYSTEM.md,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,24,RUN_ORCA_WITH_UNIFIED_DASHBOARD.md,.md,17679,2026-07-03T20:51:11.327750+01:00,18f76caccf4f5eebf1dade1c9ab268b634e9ea3a8b5e2373046f4cc35c72d891,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\dashboards\RUN_ORCA_WITH_UNIFIED_DASHBOARD.md,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,24,SCRIPTS_INDEX.md,.md,14638,2026-07-03T20:51:11.321088+01:00,168625bbb827e33e39052d61831636e06924b050473705a41eb4693ce09a3655,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\SCRIPTS_INDEX.md,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,24,SECURITY.md,.md,888,2026-07-03T20:51:11.360978+01:00,6e5f27f0e0ddd3df537c4db943a004716c6188dd8f84915acc91384af7a06044,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\imported\aureon_murge\docs\SECURITY.md,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,24,SKILL.md,.md,1537,2026-07-03T20:51:09.988211+01:00,aada5ae772d8fde901501bdf5ba33b5b7b2d4771588b6a1e8664b350d1a43b74,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\skills\moltbook-interact\SKILL.md,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,24,STOCK_SCANNER_ENHANCEMENT_SUMMARY.md,.md,8214,2026-07-03T20:51:11.311573+01:00,f8e0781c117d3b5cb3734ed0aba277e19966caffe3c7dfd99a894a6298602d45,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\STOCK_SCANNER_ENHANCEMENT_SUMMARY.md,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,24,SYSTEM_STATUS.md,.md,6962,2026-07-03T20:51:11.236651+01:00,d553d5b31da1ff63e4c2b672c30c672edf067ba3929d1e63395e0b72ba35a991,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\SYSTEM_STATUS.md,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,24,TWAP_INTEGRATION.md,.md,8308,2026-07-03T20:51:11.279563+01:00,fd5755568f1e3760cd5316655b61a10765b7640828be2b8e13dfddff5fb477a9,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\integrations\TWAP_INTEGRATION.md,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,24,UNIFIED_DASHBOARD_QUICKSTART.md,.md,8508,2026-07-03T20:51:11.331868+01:00,2a2f329944e4e3648176ff49e9f04881255041189d6376bf324a44fd578fc0fc,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\dashboards\UNIFIED_DASHBOARD_QUICKSTART.md,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,23,IFS_FORMAL_ATTACHMENT_GUARD_20260710_142728.json,.json,16080,2026-07-10T14:27:28.866426+01:00,28ad882221271647367b686751bbae4b66a1434ea5447e818f3150c4ba32ba55,C:\Users\user\aureon-trading\data\research\grants\applications\IFS_FORMAL_ATTACHMENT_GUARD_20260710_142728.json,aureon,profile,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,23,IFS_FORMAL_ATTACHMENT_GUARD_20260710_142728.md,.md,11887,2026-07-10T14:27:28.867410+01:00,df50972c103051d95635c2a835c6225b71c28f1d199873d69ee519de33e19232,C:\Users\user\aureon-trading\data\research\grants\applications\IFS_FORMAL_ATTACHMENT_GUARD_20260710_142728.md,aureon,profile,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,23,IFS_SUBMITTED_TRACK_STATUS_REFRESH_20260710_075145.json,.json,8876,2026-07-10T07:52:46.114375+01:00,10ad97525563516882c0e3abe87db43fbcd5402646800b845195007fac1984f2,C:\Users\user\aureon-trading\data\research\grants\applications\IFS_SUBMITTED_TRACK_STATUS_REFRESH_20260710_075145.json,aureon,profile,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,23,pipeline_report_20260710_112251_public_profile_evidence_index.json,.json,775,2026-07-10T11:22:51.913671+01:00,0fb3807645818856e70708fb74c6d5cd35a2a90951ed5d18baa74717a883dd40,C:\Users\user\aureon-trading\data\research\grants\pipelines\pipeline_report_20260710_112251_public_profile_evidence_index.json,aureon,profile,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,23,pipeline_report_20260710_230641_public_profile_evidence_index.json,.json,775,2026-07-10T23:06:41.791210+01:00,9db138981fc5e6b62a429410323a2e011776a85b0823bad4fe4a56b428464c90,C:\Users\user\aureon-trading\data\research\grants\pipelines\pipeline_report_20260710_230641_public_profile_evidence_index.json,aureon,profile,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,23,WINDOWS_TERMINAL_FIX.md,.md,9128,2026-04-08T18:00:28.817490+01:00,9902fb9abda6581313f0206086d4030b7179aa3365c77623a1596cfaa71068a0,C:\Users\user\aureon-trading\imports\Kimi_Agent_Aureon_20260408\aureon-trading-main-snapshot\docs\WINDOWS_TERMINAL_FIX.md,aureon;gary,profile,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,validation_and_verification,23,crash_log.txt,.txt,3808932,2026-04-08T18:00:26.957951+01:00,54cd3c685a63b99475efcdaffe6cc6fc4d77bfac7362158442e39e72dd1ec68b,C:\Users\user\aureon-trading\imports\Kimi_Agent_Aureon_20260408\aureon-trading-main-snapshot\archive\crash_log.txt,aureon,harmonic;verification,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,validation_and_verification,23,LIVE_TRADING_RUNBOOK.md,.md,8488,2026-04-08T18:00:28.772880+01:00,d7f7916f1ec229fddc651f275a49a13ffb0acd4949342dbe2f8f90891958e46a,C:\Users\user\aureon-trading\imports\Kimi_Agent_Aureon_20260408\aureon-trading-main-snapshot\docs\LIVE_TRADING_RUNBOOK.md,aureon,audit;coherence,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,validation_and_verification,23,orca_execution_audit.jsonl,.jsonl,2569470,2026-03-24T19:44:51.903747+00:00,3cf14b19652a67135c5faf03777fb77250c597208d035bda4d8b0c420963e1e8,C:\Users\user\aureon-trading\orca_execution_audit.jsonl,aureon,audit;harmonic,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,23,LOCAL_DELTA_MISSING_CANDIDATES_20260705.csv,.csv,25837233,2026-07-05T11:03:00.528180+01:00,f69edde1784b5ae1711cf920abc5d0baf888e55c49d6e6f37026fac73ebb0583,C:\Users\user\Aureon_Work_Hub_20260705\00_INDEXES\LOCAL_DELTA_MISSING_CANDIDATES_20260705.csv,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,23,LOCAL_DELTA_SCAN_CANDIDATES_20260705.csv,.csv,28237005,2026-07-05T11:02:46.597593+01:00,6bb675734c88ee1377e74edcb416f758ce383be6c2d56409bba7ac6257d067a5,C:\Users\user\Aureon_Work_Hub_20260705\00_INDEXES\LOCAL_DELTA_SCAN_CANDIDATES_20260705.csv,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P1,supporting_company_research,23,LOCAL_STATE_LARGE_REFERENCE_20260705.csv,.csv,554,2026-07-05T11:07:13.454456+01:00,5f2757667ecd8098a7679e983d99b751118db109d2fd4500a12f8c98a7a4a4fb,C:\Users\user\Aureon_Work_Hub_20260705\00_INDEXES\LOCAL_STATE_LARGE_REFERENCE_20260705.csv,aureon,,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P2,geospatial_and_lumina_research,23,Pattern_Recognition_Archaeology_Report_v1.docx,.docx,995728,2026-05-21T13:25:28.619962+01:00,ef163a5f0a2350d1ce9e1f0615fde3c9ae799d12b0cb03655f4eaebe0c94825c,C:\Users\user\aureon-trading\Antarctic research\Pattern_Recognition_Archaeology_Report_v1.docx,,antarctic;arctic;research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P2,hnc_harmonic_coherence,23,hnc_frequency_log.json,.json,9310,1980-01-01T00:00:00+00:00,8e183d0193894e5f55e3fe2bed979201c0e67586d6db28131876127056e1fb9f,C:\Users\user\aureon-trading\loveavblr\hnc_frequency_log.json,,coherence;harmonic;hnc,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,aureon_artifact_quality_report.json,.json,4748,2026-05-22T19:17:50.459361+01:00,85ed5bb417fd243b6562e53ced105da652665d7b8ea5b424205181ef7970fc97,C:\Users\user\aureon-trading\frontend\public\aureon_artifact_quality_report.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,aureon_frontend_work_order_execution_last_run.json,.json,2541940,2026-05-22T19:17:45.781621+01:00,e873d5cc3c699b21d53bdc5f53e602a609d8de2fe5ce72a9bfb6546083d17015,C:\Users\user\aureon-trading\state\aureon_frontend_work_order_execution_last_run.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,README.md,.md,1012,2026-05-21T09:18:38.318106+01:00,31ce2fa4a0967736677f7645d1ab5a73bf0d9a15ccc64c2c926b2c04eb6cdd6f,C:\Users\user\aureon-trading\frontend\public\aureon_full_stack_apps\build_a_full_stack_client_task_tracker_with_back_35f63ccbc2de\README.md,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1786,2026-05-21T09:18:35.217829+01:00,9cc55d2a87bcf98ef73c7a3d2714d872c5e81c488f82c85de8a3f2fa1ad04f54,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_durable_autonomous_local_job_proof_card_351d76e2d33c\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1912,2026-05-21T09:18:35.217829+01:00,6c78c00aeb900812f767dd14066d8b0fd10f50684445be4f0bd5381d64328fc4,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_01b0b129dcf3\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-22T14:19:26.090398+01:00,7495fc348f83e3844575590e162e144ab81ba7b89e71f545b4ef40ab46d6ec52,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_028b6a2a34c7\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-21T21:50:17.855983+01:00,7fb9edf1b57ed66f500631371ee216ddcc53bd2e4f687d2678a3d59c75e1bcb9,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_043f94e7589c\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1912,2026-05-21T09:18:35.233464+01:00,ced4d5a5279b306e42d29d7d3437d45437b4dd0edf6910f7174e94cc911145b3,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_044655cbb413\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1912,2026-05-21T09:18:35.233464+01:00,0e7b4963efc22897e595143a086fecf0bcb957bcb07ee09142c16de08e010c92,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_04ad11091112\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1912,2026-05-21T09:18:35.233464+01:00,89a5639d7dd22bbdab54b1671052a997801b483899e0990d621908287e18bef7,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_05bf981ce1e7\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-22T18:21:19.407255+01:00,d0e68841c9c3e0c83d382435a1bb1cc18e23a4e11e91a63d104b47a9fdbaa3da,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_05f12641dba6\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1912,2026-05-21T09:18:35.249100+01:00,7f7a65e2675a713b8ce019ab957031dc486d2ae888969e9e6fd3687f08c1c472,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_07ea841b4703\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-22T10:34:52.431278+01:00,eb1ecf9384fca31d51004bc3ac0d959527b590f083d94d352f5b37a25eaf2b68,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_08017834f564\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1912,2026-05-21T09:18:35.249100+01:00,e3b85ae7d9aa57bf3fb23e501bb99643410fb8f46d0e656d76d131aaf1c3a05f,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_089632908192\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-21T17:26:39.684352+01:00,f23482daf48f44c3a5acba065d6f3a7aa213da6919ed78edeabff896b59ef3ae,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_0919a7816c7d\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-22T14:35:40.890322+01:00,1a10b0857487c83853081ee71683033fd76c385c33dd5b4c29ee79fcfb3cb649,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_09203b5a844f\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1912,2026-05-21T09:18:35.264718+01:00,ca8c5216f1ab284f183595e65ec73594cf75e52369c6d3cf0abf91077868108f,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_09385f922779\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-21T15:57:27.116045+01:00,9618fca1a3e7962ff6cbf934aa3ba7898fbae89919f63dfa6e2ab356cc6555c7,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_093c94315d76\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-21T09:32:44.214227+01:00,f679e9a0e84df577a282a7f54ae506efbada20f3d2c35654e13399c17230ccde,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_09c8258bd8ac\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-22T13:12:02.834215+01:00,c3fcf7b397ed400f683db342aaf09855a3f7fb95fb79c820e518053794f42d0a,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_0a25e0edf10d\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1912,2026-05-21T09:18:35.264718+01:00,1ed8f304aaccba2ee50b04e7ee193144eb4dfeddd91ac0b81c7cc29a23d84cad,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_0af660f5e7c4\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1912,2026-05-21T09:18:35.280355+01:00,c3691c33f86e4ff4a4e1749d3d33b00cd0be4e2d620a16f334a8f33e2f86ccbc,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_0b273e63a07a\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-21T21:22:30.082211+01:00,9d5891255af388981b7b9139060aef8a8c87ec32b9ebf476ae36f0ae881c5219,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_0eca90ee7fbc\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
